path,label,broad_group,polarization,source,magnification,domain
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩1-4.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩1-5.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩1-6.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩1-7.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩1-8.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩1-9.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-1.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-2.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-3.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-4.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-5.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-6.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-7.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-8.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩2-9.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-1.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-2.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-3.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-4.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-5.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-6.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-7.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-8.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉19亮晶团块球粒石灰岩3-9.jpg,亮晶团块球粒石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-1.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-2.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-3.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-4.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-5.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-6.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-7.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩1-8.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-1.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-2.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-3.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-4.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-5.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-6.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-7.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩2-8.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-1.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-2.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-3.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-4.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-5.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-6.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-7.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉1英安质晶屑玻屑凝灰岩3-8.jpg,英安质晶屑玻屑凝灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-1.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-2.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-3.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-4.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-5.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-6.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-7.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-8.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩1-9.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-1.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-2.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-3.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-4.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-5.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-6.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-7.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-8.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩2-9.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-1.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-2.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-3.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-4.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-5.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-6.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-7.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-8.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉20亮晶海百合屑石灰岩3-9.jpg,亮晶海百合屑石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-1.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-2.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-3.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-4.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-5.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-6.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-7.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-8.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩1-9.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩2-1.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
D:\南京大学岩石教学薄片显微图像数据集\南京大学沉积岩教学薄片照片数据集\沉21含生物屑微晶石灰岩2-2.jpg,含生物屑微晶石灰岩,sedimentary,unknown,NJU,unknown,NJU
